Number,Title,Description,Labels,Status,Repository,Assignees,CreatedAt,UpdatedAt,ClosedAt,URL,access-control,accessibility,accommodations,admin,advocacy,advocate,alerts,algorithm,analytics,articles,audio,audit,automation,behavior,cases,charts,checklist,cognitive,collaboration,communication,comparison,compliance,concerns,confirmation,consent,contrast,dashboard,data-retention,deadlines,detection,directory,documents,email,epic:accessibility,epic:file-mgmt,epic:legal-kb,epic:lineage,epic:meeting-prep,epic:mobile-advocate,epic:mobile-parent,epic:mobile-teacher,epic:notifications,epic:progress-viz,epic:security,epic:smart-prompts,escalation,exit,export,ferpa,goals,graphs,i18n,inactivity,knowledge-base,legal,letters,library,lineage,localization,logging,lre,media,meetings,messaging,mobile,nlp,notes,notifications,ocr,organization,parent,parent-input,pdf,placement,preferences,preparation,priority:critical,priority:high,priority:low,priority:medium,privacy,profile,progress,questions,readability,reminders,resources,screen-reader,security,services,settings,sharing,smart-prompts,state-regulations,students,summary,tagging,teacher,templates,text-size,text-to-speech,timeline,timelines,tracking,upload,viewer,vision,visualization,wcag
132,Behavior Frequency Charts,"**As a** parent or teacher **I want to** see charts of behavior incident frequency **So that** I can identify patterns and measure intervention effectiveness  ## Acceptance Criteria - [ ] Bar chart: incidents per day/week/month - [ ] Line chart: trend over time - [ ] Filter by behavior type - [ ] Color-coded by severity - [ ] Identify peak times (time of day, day of week) - [ ] Compare before/after intervention implementation - [ ] Annotate with intervention changes - [ ] Export chart as image or PDF - [ ] Share with IEP team - [ ] Accessible on mobile  ## Related Requirements Behavior tracking from requirements.md  ## Story Points 8  **Estimate:** 8 story points",priority:medium;analytics;epic:progress-viz;charts;behavior;visualization,Todo,ASKIEP/iepapp,,2026-01-27T06:00:48Z,2026-01-27T06:00:48Z,,https://github.com/ASKIEP/iepapp/issues/132,,,,,,,,,X,,,,,X,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,
133,Browse Plain-Language Legal Articles,"**As a** parent **I want to** read plain-language articles about special education law **So that** I can understand my rights and my child's entitlements  ## Acceptance Criteria - [ ] Article library organized by topic (IDEA, FERPA, 504, LRE, PWN, etc.) - [ ] Articles written at 6th-8th grade reading level - [ ] Search functionality - [ ] Filter by topic, relevance, or state - [ ] Each article includes: summary, key points, resources, related templates - [ ] Links to official sources (federal regulations, DOE guidance) - [ ] Bookmark articles - [ ] Share articles via email or link - [ ] Reading history - [ ] Prominent legal disclaimer (""informational only, not legal advice"") - [ ] Suggest articles based on child's situation - [ ] Update notifications when laws change  ## Related Requirements LA-01 from requirements.md  ## Story Points 13  **Estimate:** 13 story points",knowledge-base;articles;legal;priority:medium;resources;epic:legal-kb,Todo,ASKIEP/iepapp,,2026-01-27T06:00:54Z,2026-01-27T06:00:54Z,,https://github.com/ASKIEP/iepapp/issues/133,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,
134,State-Specific Regulations,"**As a** parent **I want to** access special education regulations specific to my state **So that** I understand local requirements and timelines  ## Acceptance Criteria - [ ] Auto-detect or let parent select their state - [ ] State-specific IEP timelines (evaluation, annual review, etc.) - [ ] State evaluation requirements - [ ] State dispute resolution processes - [ ] Contact info for state special education department - [ ] Parent Training & Information (PTI) center for state - [ ] State complaint form and instructions - [ ] Comparison to federal IDEA requirements - [ ] Download state regulations as PDF - [ ] Update notifications when state regs change - [ ] Prominent disclaimer on interpretation  ## Related Requirements LA-01, LA-05 from requirements.md  ## Story Points 13  **Estimate:** 13 story points",knowledge-base;legal;priority:medium;epic:legal-kb;state-regulations,Todo,ASKIEP/iepapp,,2026-01-27T06:01:00Z,2026-01-27T06:01:00Z,,https://github.com/ASKIEP/iepapp/issues/134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,
135,Timeline and Deadline Tracker,"**As a** parent **I want** the system to automatically track IEP-related deadlines **So that** I can ensure the school complies with legal timelines  ## Acceptance Criteria - [ ] Track annual IEP review due date (365 days from last IEP) - [ ] Track triennial evaluation due date (every 3 years) - [ ] Track reevaluation consent timeline (60 days from request in most states) - [ ] Track meeting notice requirements (10 days before meeting in most states) - [ ] Track PWN timeline (reasonable time before implementation) - [ ] Alert parent if timeline approaching or missed - [ ] Color-coded status (green = on time, yellow = due soon, red = overdue) - [ ] Manual deadline entry for other important dates - [ ] Export timeline as report - [ ] Include in compliance tracking - [ ] State-specific timelines  ## Related Requirements LA-02 from requirements.md  ## Story Points 13  **Estimate:** 13 story points",priority:high;legal;timelines;deadlines;epic:legal-kb;compliance,Todo,ASKIEP/iepapp,,2026-01-27T06:01:05Z,2026-01-27T06:01:05Z,,https://github.com/ASKIEP/iepapp/issues/135,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,X,,,,,,,X,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,
136,Downloadable Letter Templates,"**As a** parent **I want to** access downloadable templates for common IEP requests **So that** I can communicate professionally and effectively  ## Acceptance Criteria - [ ] Template library organized by purpose - [ ] Templates include: Request for IEP meeting, evaluation, reevaluation, records, IEE, PWN, disagreement, mediation, formal complaint - [ ] Templates in Word and PDF format - [ ] Pre-filled with parent/child info (editable) - [ ] Instructions for each template - [ ] Sample scenarios - [ ] State-specific versions where applicable - [ ] Download or email to self - [ ] Integration with smart prompt emails  ## Related Requirements LA-03 from requirements.md  ## Story Points 8  **Estimate:** 8 story points",legal;priority:medium;letters;templates;epic:legal-kb,Todo,ASKIEP/iepapp,,2026-01-27T06:01:11Z,2026-01-27T06:01:11Z,,https://github.com/ASKIEP/iepapp/issues/136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,
137,Action Triggers for Inactivity,"**As a** parent **I want** the system to alert me if there's been no IEP activity for too long **So that** I'm prompted to follow up with the school  ## Acceptance Criteria - [ ] Alert if no progress update logged in 6 weeks - [ ] Alert if no communication from school in 60 days - [ ] Alert if annual review approaching with no meeting scheduled - [ ] Alert if evaluation overdue - [ ] Notification includes suggested action (email teacher, request meeting) - [ ] Pre-drafted email for follow-up - [ ] Snooze option if parent knows situation is okay - [ ] Configurable inactivity thresholds - [ ] Notification via app and email - [ ] Link to relevant templates  ## Related Requirements LA-04 from requirements.md  ## Story Points 8  **Estimate:** 8 story points",legal;priority:medium;reminders;inactivity;alerts;epic:legal-kb,Todo,ASKIEP/iepapp,,2026-01-27T06:01:16Z,2026-01-27T06:01:16Z,,https://github.com/ASKIEP/iepapp/issues/137,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,X,,X,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,
138,Local Advocacy Directory,"**As a** parent **I want to** find local advocates, attorneys, and support organizations **So that** I can get help when needed  ## Acceptance Criteria - [ ] Searchable directory by location (zip code, city, state) - [ ] Filter by type (advocate, attorney, parent group, disability-specific org) - [ ] Each listing includes: name, contact info, services offered, languages spoken - [ ] User ratings and reviews (optional) - [ ] Link to organization website - [ ] ""Request info"" button to contact directly - [ ] Save favorites - [ ] Share directory listings - [ ] National organizations (Wrightslaw, COPAA, etc.) - [ ] State PTI centers - [ ] Legal aid organizations - [ ] Disclaimer about referrals  ## Related Requirements LA-05 from requirements.md  ## Story Points 13  **Estimate:** 13 story points",priority:low;legal;advocacy;directory;resources;epic:legal-kb,Todo,ASKIEP/iepapp,,2026-01-27T06:01:21Z,2026-01-27T06:01:21Z,,https://github.com/ASKIEP/iepapp/issues/138,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,X,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,
139,Screen Reader Optimization,**As a** parent with visual impairment **I want** the app to work seamlessly with screen readers **So that** I can manage my child's IEP independently  ## Acceptance Criteria - [ ] All UI elements have proper ARIA labels - [ ] Semantic HTML throughout - [ ] Skip navigation links - [ ] Focus indicators visible and clear - [ ] Keyboard navigation fully supported - [ ] Announce dynamic content changes - [ ] Form labels and error messages announced - [ ] Tables with proper headers - [ ] Images have descriptive alt text - [ ] Tested with NVDA (Windows) and VoiceOver (iOS/Mac) - [ ] Charts and graphs have text alternatives - [ ] Document structure (headings) logical  ## Related Requirements AC-01 (WCAG 2.2 AA) from requirements.md  ## Story Points 21  **Estimate:** 21 story points,priority:high;wcag;screen-reader;epic:accessibility;accessibility,Todo,ASKIEP/iepapp,,2026-01-27T06:01:26Z,2026-01-27T06:01:26Z,,https://github.com/ASKIEP/iepapp/issues/139,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,X
140,High Contrast Mode,**As a** parent with low vision **I want** a high contrast color theme **So that** I can read content more easily  ## Acceptance Criteria - [ ] High contrast theme toggle in settings - [ ] Meets WCAG AAA contrast ratios (7:1 for normal text) - [ ] Black backgrounds with white/yellow text option - [ ] White backgrounds with black text option - [ ] No information conveyed by color alone - [ ] Borders/outlines for all interactive elements - [ ] Consistent across all screens - [ ] Persists across sessions - [ ] Syncs across devices - [ ] Preview before applying  ## Related Requirements AC-01 from requirements.md  ## Story Points 13  **Estimate:** 13 story points,priority:medium;contrast;vision;epic:accessibility;accessibility,Todo,ASKIEP/iepapp,,2026-01-27T06:01:32Z,2026-01-27T06:01:32Z,,https://github.com/ASKIEP/iepapp/issues/140,,X,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,
141,Text Resizing Controls,"**As a** parent with low vision **I want to** adjust text size without breaking the layout **So that** I can read comfortably  ## Acceptance Criteria - [ ] Text size options: small, medium, large, extra large - [ ] Slider or buttons for adjustment - [ ] Relative font sizing (rem/em) used throughout - [ ] Layout remains functional at 200% zoom - [ ] No horizontal scrolling at 200% zoom - [ ] Images and icons scale appropriately - [ ] Setting persists across sessions - [ ] Syncs across devices - [ ] Applies to all text (headings, body, buttons) - [ ] Tested on mobile and desktop  ## Related Requirements AC-01 from requirements.md  ## Story Points 8  **Estimate:** 8 story points",text-size;priority:medium;vision;epic:accessibility;accessibility,Todo,ASKIEP/iepapp,,2026-01-27T06:01:38Z,2026-01-27T06:01:38Z,,https://github.com/ASKIEP/iepapp/issues/141,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,X,,,,,,,X,,
142,Multilingual Support,"**As a** parent whose first language is not English **I want** the app in my preferred language **So that** I can understand and use it effectively  ## Acceptance Criteria - [ ] Language selector in settings and onboarding - [ ] Support for at least 5 languages: English, Spanish, Mandarin, Vietnamese, Arabic - [ ] All UI text translated - [ ] User-entered content remains in original language - [ ] Date/time formats localized - [ ] Number formats localized - [ ] Right-to-left (RTL) support for Arabic - [ ] Translation quality reviewed by native speakers - [ ] Legal disclaimer in each language - [ ] Language preference syncs across devices - [ ] Export/print documents in selected language - [ ] Fallback to English if translation missing  ## Related Requirements AC-02 from requirements.md  ## Story Points 34  **Estimate:** 34 story points",localization;priority:medium;i18n;epic:accessibility;accessibility,Todo,ASKIEP/iepapp,,2026-01-27T06:01:43Z,2026-01-27T06:01:43Z,,https://github.com/ASKIEP/iepapp/issues/142,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,,,,,X,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,Simplified Language Mode,"**As a** parent with cognitive disabilities or low literacy **I want** a simplified language mode **So that** I can understand complex IEP information  ## Acceptance Criteria - [ ] Toggle for ""Simple Language"" mode - [ ] Rewrites complex sentences in plain language - [ ] Reduces jargon and technical terms - [ ] Provides definitions for required legal terms - [ ] Shorter sentences and paragraphs - [ ] More white space - [ ] Bullet points instead of long paragraphs - [ ] Icons and visuals to support text - [ ] Reading level 5th-6th grade - [ ] Option to see original text - [ ] Applies to articles, emails, and system messages - [ ] Maintains accuracy of legal information  ## Related Requirements AC-03 from requirements.md  ## Story Points 21  **Estimate:** 21 story points",priority:low;cognitive;readability;epic:accessibility;accessibility,Todo,ASKIEP/iepapp,,2026-01-27T06:01:49Z,2026-01-27T06:01:49Z,,https://github.com/ASKIEP/iepapp/issues/143,,X,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,
144,Text-to-Speech for Content,**As a** parent with reading difficulties **I want** the app to read content aloud **So that** I can consume information audibly  ## Acceptance Criteria - [ ] Text-to-speech button on articles and documents - [ ] Plays in background (can navigate away) - [ ] Pause/resume controls - [ ] Speed adjustment (0.5x to 2x) - [ ] Highlight text as it's read - [ ] Natural-sounding voices (not robotic) - [ ] Language detection (reads in article's language) - [ ] Works on mobile and desktop - [ ] Accessible via keyboard shortcut - [ ] Stop/restart options - [ ] Skip forward/backward by sentence  ## Related Requirements AC-03 from requirements.md  ## Story Points 13  **Estimate:** 13 story points,priority:low;text-to-speech;epic:accessibility;audio;accessibility,Todo,ASKIEP/iepapp,,2026-01-27T06:01:54Z,2026-01-27T06:01:54Z,,https://github.com/ASKIEP/iepapp/issues/144,,X,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,
145,Centralized Document Library,"**As a** parent **I want** all my child's IEP-related documents in one place **So that** I can find what I need quickly  ## Acceptance Criteria - [ ] Library view lists all uploaded documents - [ ] Sort by: name, date uploaded, document type, file size - [ ] Filter by: document type (IEP, evaluation, progress report, medical, etc.) - [ ] Filter by: date range - [ ] Search by filename or content (OCR) - [ ] Folder/tag organization - [ ] Thumbnail previews for PDFs and images - [ ] Bulk select and download - [ ] Delete with confirmation - [ ] Storage usage indicator - [ ] Export list as CSV - [ ] Shareable folder links (with expiration)  ## Related Requirements File management from requirements.md  ## Story Points 13  **Estimate:** 13 story points",priority:medium;documents;library;epic:file-mgmt;organization,Todo,ASKIEP/iepapp,,2026-01-27T06:01:59Z,2026-01-27T06:01:59Z,,https://github.com/ASKIEP/iepapp/issues/145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,X,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,In-App PDF Viewer,**As a** parent **I want to** view PDF documents without leaving the app **So that** I can read IEPs and reports seamlessly  ## Acceptance Criteria - [ ] Renders PDFs in-app (no external viewer) - [ ] Zoom in/out - [ ] Scroll and pan - [ ] Page navigation (jump to page X) - [ ] Table of contents/bookmarks (if PDF has them) - [ ] Search within PDF - [ ] Highlight text - [ ] Add annotations/comments - [ ] Download option - [ ] Share option - [ ] Print option - [ ] Works on mobile and desktop - [ ] Handles large PDFs (100+ pages) efficiently  ## Related Requirements IEP document viewing from requirements.md  ## Story Points 13  **Estimate:** 13 story points,priority:high;documents;epic:file-mgmt;viewer;pdf,Todo,ASKIEP/iepapp,,2026-01-27T06:02:05Z,2026-01-27T06:02:05Z,,https://github.com/ASKIEP/iepapp/issues/146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,
147,Document Tagging and Linking,"**As a** parent **I want to** tag documents and link them to specific goals or meetings **So that** I can organize evidence by context  ## Acceptance Criteria - [ ] Add multiple tags per document - [ ] Pre-defined tag library (IEP, evaluation, medical, progress, behavior) - [ ] Create custom tags - [ ] Link document to specific child, IEP, goal, meeting - [ ] View all documents linked to a goal - [ ] View all documents linked to a meeting - [ ] Tag management (rename, merge, delete tags) - [ ] Filter library by tags - [ ] Search by tags - [ ] Bulk tagging  ## Related Requirements File management from requirements.md  ## Story Points 8  **Estimate:** 8 story points",priority:medium;tagging;documents;epic:file-mgmt;organization,Todo,ASKIEP/iepapp,,2026-01-27T06:02:10Z,2026-01-27T06:02:10Z,,https://github.com/ASKIEP/iepapp/issues/147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,X,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,
148,Document Sharing with Team,"**As a** parent **I want to** share documents securely with my child's IEP team **So that** they have necessary information for meetings  ## Acceptance Criteria - [ ] Select documents to share - [ ] Choose recipients (teacher, therapist, advocate, etc.) - [ ] Share via email with secure link - [ ] Share via in-app messaging - [ ] Set expiration for shared links (7, 30, 90 days, or never) - [ ] Revoke access at any time - [ ] Track who accessed shared documents - [ ] Require password for sensitive documents (optional) - [ ] Notification when document is viewed - [ ] Audit log of sharing actions - [ ] Watermark option (""Confidential - For IEP Team Only"")  ## Related Requirements File management from requirements.md  ## Story Points 13  **Estimate:** 13 story points",security;priority:low;documents;epic:file-mgmt;sharing,Todo,ASKIEP/iepapp,,2026-01-27T06:02:15Z,2026-01-27T06:02:15Z,,https://github.com/ASKIEP/iepapp/issues/148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,X,,,X,,,,,,,,,,,,,,,,,
149,OCR for Scanned Documents,"**As a** parent **I want** the system to extract text from scanned IEP documents **So that** I can search within them and have data auto-populated  ## Acceptance Criteria - [ ] OCR runs automatically on uploaded images and scanned PDFs - [ ] Extract text from IEP sections (goals, services, accommodations) - [ ] Suggest auto-populating fields in app (with parent confirmation) - [ ] Make documents searchable by content - [ ] Works with handwriting (best effort) - [ ] Handles multi-page documents - [ ] Confidence indicator for extracted data - [ ] Parent can edit extracted text - [ ] Store original image + OCR text - [ ] Processing notification (may take 1-2 minutes) - [ ] Error handling for poor quality scans  ## Related Requirements IEP-01 (PDF extraction) from requirements.md  ## Story Points 21  **Estimate:** 21 story points",priority:low;documents;epic:file-mgmt;ocr;automation,Todo,ASKIEP/iepapp,,2026-01-27T06:02:20Z,2026-01-27T06:02:20Z,,https://github.com/ASKIEP/iepapp/issues/149,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,Customizable Notification Preferences,"**As a** parent **I want to** control which notifications I receive **So that** I'm not overwhelmed but stay informed on what matters  ## Acceptance Criteria - [ ] Notification settings page - [ ] Toggle each notification type: progress updates, smart prompts, meetings, communications, deadlines, compliance alerts - [ ] Choose delivery method per type: push, email, SMS, in-app only - [ ] Set frequency: immediate, daily digest, weekly digest - [ ] Quiet hours (no notifications during set times) - [ ] Different settings for weekdays vs. weekends - [ ] Preview notifications before saving settings - [ ] Test notification button - [ ] Separate settings for each child (if multiple) - [ ] Save and sync across devices  ## Related Requirements Notifications from requirements.md  ## Story Points 8  **Estimate:** 8 story points",priority:high;notifications;preferences;epic:notifications;settings,Todo,ASKIEP/iepapp,,2026-01-27T06:02:26Z,2026-01-27T06:02:26Z,,https://github.com/ASKIEP/iepapp/issues/150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,X,,,X,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,
151,Progress Update Reminders (Teacher),"**As a** teacher **I want** reminders to log progress updates **So that** I don't forget to document student progress  ## Acceptance Criteria - [ ] Weekly reminder for students without recent progress (configurable frequency) - [ ] Shows list of students needing updates - [ ] Shows number of days since last update per student - [ ] One-tap to open progress entry form - [ ] Snooze reminder for X days - [ ] Mark student as ""no session this week"" to dismiss - [ ] Settings to disable reminders during breaks - [ ] Email and/or push notification - [ ] Reminder timing customizable (Friday afternoons, for example)  ## Related Requirements PT-03 from requirements.md  ## Story Points 8  **Estimate:** 8 story points",notifications;priority:medium;reminders;epic:notifications;teacher;progress,Todo,ASKIEP/iepapp,,2026-01-27T06:02:32Z,2026-01-27T06:02:32Z,,https://github.com/ASKIEP/iepapp/issues/151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,X,,,X,,,,,,,,,,,,X,,,,,,,,,,,
152,Overdue Deadline Alerts,"**As a** parent **I want** alerts when IEP deadlines are missed **So that** I can hold the school accountable  ## Acceptance Criteria - [ ] Alert when annual IEP review is overdue - [ ] Alert when evaluation is overdue - [ ] Alert when meeting notice wasn't provided on time - [ ] Alert when progress report is late - [ ] Alert severity based on how overdue (yellow, orange, red) - [ ] Notification includes: what's overdue, by how many days, suggested action - [ ] Link to template email requesting compliance - [ ] Log alert in compliance tracking - [ ] Escalation recommendation if significantly overdue - [ ] Dismiss option if parent knows situation is handled  ## Related Requirements LA-02, Compliance from requirements.md  ## Story Points 8  **Estimate:** 8 story points",priority:high;notifications;deadlines;epic:notifications;alerts;compliance,Todo,ASKIEP/iepapp,,2026-01-27T06:02:37Z,2026-01-27T06:02:37Z,,https://github.com/ASKIEP/iepapp/issues/152,,,,,,,X,,,,,,,,,,,,,,,X,,,,,,,X,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,Meeting Confirmation Reminders,"**As a** parent **I want** reminders to confirm IEP meeting attendance **So that** the school knows I'm attending and has time to reschedule if I can't  ## Acceptance Criteria - [ ] Notification 7 days before meeting: ""Confirm attendance"" - [ ] One-tap confirm button - [ ] One-tap request to reschedule (sends email to school) - [ ] If no confirmation after 3 days, send follow-up reminder - [ ] Confirmation logged in meeting record - [ ] Add to device calendar option - [ ] Include meeting details (date, time, location, type) - [ ] Option to add questions/concerns in response - [ ] Notification to school when parent confirms/reschedules  ## Related Requirements Meeting management from requirements.md  ## Story Points 8  **Estimate:** 8 story points",notifications;priority:medium;meetings;reminders;epic:notifications;confirmation,Todo,ASKIEP/iepapp,,2026-01-27T06:02:42Z,2026-01-27T06:02:42Z,,https://github.com/ASKIEP/iepapp/issues/153,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,X,,,,,X,,,,,,,,,,,,X,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,
154,Comprehensive Audit Trail,"**As a** system administrator **I want** all user actions logged in an audit trail **So that** we can track access and changes for FERPA compliance  ## Acceptance Criteria - [ ] Log all write operations (create, update, delete) - [ ] Log all access to sensitive data (IEPs, evaluations, progress) - [ ] Capture: user ID, action type, timestamp, IP address, affected resource, old/new values - [ ] Immutable logs (can't be edited or deleted) - [ ] Searchable by user, date range, action type, resource - [ ] Export audit logs as CSV - [ ] Admin-only access to full audit trail - [ ] Parent can view their own access history - [ ] Retention per compliance requirements (7 years for education records) - [ ] Alert on suspicious activity (multiple failed logins, unusual access patterns) - [ ] Performance: logging doesn't slow down app  ## Related Requirements SC-03 from requirements.md  ## Story Points 21  **Estimate:** 21 story points",priority:high;security;epic:security;ferpa;audit;compliance,Todo,ASKIEP/iepapp,,2026-01-27T06:02:48Z,2026-01-27T06:02:48Z,,https://github.com/ASKIEP/iepapp/issues/154,,,,,,,,,,,,X,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,X,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,
155,Consent Management UI,"**As a** parent **I want to** grant and revoke access to my child's information **So that** I control who can see sensitive IEP data  ## Acceptance Criteria - [ ] Consent dashboard showing all granted access - [ ] List: who has access, their role, what data they can see, granted date, expiration (if any) - [ ] Grant access wizard: select person, select role, set permissions (view only, edit), set expiration - [ ] Revoke access button with confirmation - [ ] Instant revocation (user loses access immediately) - [ ] Audit log of all consent changes - [ ] Request consent from teacher/advocate (sends invitation) - [ ] Notification when someone's access expires - [ ] Export consent history - [ ] Different levels of access (full IEP, progress only, documents only)  ## Related Requirements UM-03, SC-01 from requirements.md  ## Story Points 13  **Estimate:** 13 story points",priority:high;security;epic:security;consent;access-control,Todo,ASKIEP/iepapp,,2026-01-27T06:02:53Z,2026-01-27T06:02:53Z,,https://github.com/ASKIEP/iepapp/issues/155,X,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,
156,Data Retention Controls,"**As a** parent **I want to** control how long my data is kept **So that** I can delete information when I no longer need it  ## Acceptance Criteria - [ ] Settings to choose retention period (keep indefinitely, or X years) - [ ] Auto-delete after retention period expires - [ ] Manual ""Delete All Data"" option with strong confirmation - [ ] Explanation of what will be deleted - [ ] Grace period (30 days to undo deletion) - [ ] Export all data before deletion option - [ ] Compliance with education records retention laws (warning if < 7 years) - [ ] Cannot delete audit logs (compliance requirement) - [ ] Notification before auto-deletion occurs - [ ] Account closure = data deleted per schedule  ## Related Requirements SC-04 from requirements.md  ## Story Points 13  **Estimate:** 13 story points",privacy;security;epic:security;priority:medium;data-retention,Todo,ASKIEP/iepapp,,2026-01-27T06:02:59Z,2026-01-27T06:02:59Z,,https://github.com/ASKIEP/iepapp/issues/156,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,,,,,,,,X,,,,,,,,,,,,,,,,,,,,
157,Privacy Policy & Terms in App,"**As a** parent **I want** easy access to the privacy policy and terms **So that** I understand how my data is used  ## Acceptance Criteria - [ ] Privacy policy link in footer and settings - [ ] Terms of service link in footer and settings - [ ] Plain-language summary of key points - [ ] Full legal text available - [ ] Data collection transparency (what, why, who) - [ ] User rights (access, correction, deletion) - [ ] Contact info for privacy questions - [ ] Version history (show what changed) - [ ] Notification when policy updates - [ ] Consent required if material changes - [ ] Available in all supported languages  ## Related Requirements SC-06 from requirements.md  ## Story Points 5  **Estimate:** 5 story points",privacy;security;epic:security;legal;priority:medium,Todo,ASKIEP/iepapp,,2026-01-27T06:03:04Z,2026-01-27T06:03:04Z,,https://github.com/ASKIEP/iepapp/issues/157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,X,X,,,,,,,,X,,,,,,,,,,,,,,,,,,,,
